id,q4.1_1,q4.1_2,q4.1_3,q4.1_4,q4.1_5,q4.1_6,q4.1_7,q4.1_8,q4.1_9,q4.1_10,q4.1_11,q4.1_12,q4.1_13,q4.1_14,q4.1_15,q4.1_16,q4.1_17,q4.1_18,q4.1_19,q4.1_20,q4.1_21,q4.1_22,q4.1_23,q4.2_1,q4.2_2,q4.2_3,q4.2_4,q4.2_5,q4.2_6,q4.2_7,q4.2_8,q4.2_9,q4.2_10,q4.2_11,q4.2_12,q4.2_13,q4.2_14,q4.2_15,q4.2_16,q4.2_17,q4.2_18,q4.2_19,q4.2_20,q4.3_1,q4.3_2,q4.3_3,q4.3_4,q4.3_5,q4.3_6,q4.3_7,q4.3_8,q4.3_9,q4.3_10,q4.3_11,q4.3_12,q4.3_13,q4.3_14,q4.3_15,q4.3_16,q4.3_17,q4.3_18,q4.3_19,q4.3_20,q4.4_1,q4.4_2,q4.4_3,q4.4_4,q4.4_5,q4.4_6,q4.4_7,q4.4_8,q4.4_9,q4.4_10,q4.4_11,q4.4_12,q4.4_13,q4.4_14,q4.4_15,q4.4_16,q4.4_17,q4.4_18,q4.4_19,q5.1_1,q5.1_2,q5.1_3,q5.1_4,q5.1_5,q5.1_6,q5.1_7,q5.1_8,q5.1_9,q5.1_10,q5.1_11,q5.1_12,q5.1_13,q5.1_14,q5.1_15,q5.1_16,q5.1_17,q5.1_18,q5.1_19,q5.1_20,q5.1_21,q5.2_1,q5.2_2,q5.2_3,q5.2_4,q5.2_5,q5.2_6,q5.2_7,q5.2_8,q5.2_9,q5.2_10,q5.2_11,q5.2_12,q5.2_13,q5.2_14,q5.2_15,q5.2_16,q5.2_17,q5.2_18,q5.2_19,q5.2_20,q5.2_21,q6.3,q6.4,q6.5,q6.6,q6.7,q7.3,q7.4,q7.5,q7.6,q7.7,q8.1_1,q8.1_2,q8.1_3,q8.1_4,q8.1_5,q8.1_6,q8.1_7,q8.1_8,q8.1_9,q8.1_10,q8.1_11,q8.1_12,q8.1_13,q8.1_14,q8.1_15,q8.1_16,q8.1_17,q8.1_18,q8.1_19,q8.1_20,q8.1_21,q10.1,q10.1_1_text,q10.1_2_text,q10.1_3_text,q10.2,q10.3,q10.4,q10.5,q10.6,q10.6_1_text,q10.6_2_text,q10.6_3_text,q10.7,q10.8,q10.9,q10.10,q11.1,q11.2,q11.3,q11.3_4_text,q11.4_1,q11.4_2,q11.4_3,q11.4_4,q11.4_5,q11.4_6,q11.4_7,q11.4_8,q11.4_9,q11.4_10,q11.4_11,q11.4_12,q11.4_11_text,q11.5,q11.5_6_text,mcq
qh57a,2,5,4,4,3,3,4,5,4,5,3,2,4,4,5,4,3,5,4,5,1,5,1,3,5,5,5,5,4,3,5,3,1,4,2,5,4,4,4,4,1,5,3,1,4,3,4,1,5,5,3,5,5,1,4,1,3,1,1,5,1,1,1,2,3,5,5,3,3,5,3,5,3,5,4,5,5,1,4,1,1,3,4,1,3,1,1,1,1,3,4,3,4,1,3,1,1,1,4,2,3,3,4,3,1,1,1,1,1,1,3,2,1,3,1,1,1,1,1,4,1,3,2,1,3,2,2,4,1,NA,NA,NA,NA,NA,4,1,1,1,3,1,1,3,1,1,4,1,1,1,1,1,1,1,4,3,1,2,NA,GCSE,NA,C,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2,20,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,stats
TN46V,4,3,5,2,4,1,5,5,1,5,4,2,5,2,5,4,4,3,3,2,4,3,3,2,3,5,2,2,2,4,3,5,5,5,3,2,3,5,3,3,5,4,1,3,5,5,5,3,4,5,5,4,5,1,3,2,4,4,1,5,2,5,2,3,5,5,5,3,4,5,5,5,5,1,2,1,1,1,4,4,5,2,2,2,3,1,1,1,3,1,1,2,1,2,1,3,1,1,2,1,1,2,3,2,2,3,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,NA,NA,NA,NA,NA,1,1,1,3,NA,3,3,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,3,NA,NA,Abitur (Germany),1.5,A,89,NA,4,NA,NA,NA,NA,NA,89,NA,2,21,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,maths
BE72A,3,2,4,3,1,2,2,5,1,5,3,2,3,1,5,4,1,1,2,2,4,2,1,2,2,4,3,1,2,3,5,5,1,3,3,5,4,1,2,2,5,2,1,2,5,3,5,3,4,5,2,5,4,1,1,1,1,1,1,1,4,1,2,3,5,2,5,3,4,5,1,5,5,1,1,1,1,1,2,5,2,3,3,1,3,3,1,1,1,1,4,2,1,3,4,1,1,3,3,2,2,2,2,1,1,2,2,1,1,1,1,1,3,1,1,1,1,2,2,3,1,2,1,2,4,1,4,4,4,NA,NA,NA,NA,NA,3,1,2,3,1,1,1,1,1,4,3,3,3,1,3,1,3,2,3,1,2,2,NA,NA,NA,C,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2,20,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,stats
rj33a,4,4,4,3,4,3,4,4,3,4,3,4,3,4,5,4,2,4,4,4,4,4,4,3,3,4,4,3,3,4,5,5,1,3,3,4,4,2,4,3,2,5,4,3,4,4,4,2,3,4,3,4,4,1,4,3,4,4,1,2,2,2,2,4,5,5,5,2,3,5,4,5,5,4,3,4,4,1,3,2,2,3,3,2,2,3,1,3,2,2,3,2,1,3,2,3,3,2,2,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,2,2,2,3,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,3,3,2,NA,NA,NA,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2,20,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,maths
PH99A,5,4,4,3,5,4,4,5,1,4,4,3,4,3,4,3,3,3,4,4,5,4,2,3,4,2,3,4,4,3,5,4,1,5,2,5,3,3,2,3,3,4,3,4,1,5,5,4,5,5,5,5,5,3,5,4,4,4,1,4,5,4,4,4,5,5,5,3,4,5,5,5,5,4,4,4,4,2,3,3,3,3,3,3,3,3,1,2,1,4,4,4,2,2,4,1,1,3,4,1,4,1,2,1,1,4,3,3,1,1,4,4,4,1,1,4,1,1,3,4,1,3,1,1,4,1,4,4,4,NA,NA,NA,NA,NA,1,1,3,2,2,1,1,4,4,4,1,1,4,1,1,3,4,1,4,1,1,2,NA,NA,NA,B,NA,NA,NA,4,NA,NA,NA,NA,NA,80,NA,2,21,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,stats
HA61O,5,4,5,5,5,3,5,5,4,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,3,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,5,4,4,3,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,3,3,3,4,3,2,4,3,3,4,4,3,4,3,4,3,4,4,3,3,3,NA,NA,NA,NA,NA,1,1,2,1,3,3,3,3,3,3,2,3,3,3,3,4,4,3,3,4,2,3,4,3,4,3,2,NA,IGCSE,NA,c,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2,22,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Dyslexia dyspraxia adhd dyscalculia irlen syndrome hypermobility syndrome,maths
Lj14a,3,4,3,4,3,4,4,4,1,4,2,3,3,3,4,3,1,1,3,3,3,2,3,2,3,4,3,2,4,3,4,4,1,3,2,4,3,1,3,3,3,2,1,2,4,3,2,3,4,4,3,3,3,1,2,2,2,3,1,3,2,1,2,5,4,2,4,4,4,5,4,4,4,5,4,2,4,1,3,3,2,3,2,3,3,3,3,1,2,2,3,3,2,1,3,2,2,4,1,2,3,2,1,1,2,2,3,3,1,2,1,3,2,2,1,3,2,1,3,2,2,3,1,1,4,1,2,4,3,NA,NA,NA,NA,NA,2,2,3,3,3,1,2,1,3,3,3,1,3,2,2,3,2,1,3,1,1,2,NA,5,NA,5,NA,NA,NA,2,NA,X,NA,NA,NA,NA,NA,1,38,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Partially sighted,stats
sx41a,1,3,2,1,1,2,3,2,1,2,2,2,2,3,1,2,1,1,2,2,1,2,1,1,2,2,1,1,2,2,1,2,1,1,1,1,2,1,2,2,1,1,1,2,2,1,2,1,2,2,2,3,2,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,1,3,2,1,1,1,1,1,1,1,1,1,2,1,3,1,2,1,1,1,1,2,1,2,1,1,1,2,2,2,2,1,1,1,1,4,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,3,1,1,1,2,1,1,3,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,NA,NA,NA,B,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,33,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Middle Eastren,7,NA,maths
1399H,4,5,5,5,5,4,5,5,5,5,4,5,5,2,5,5,4,4,4,4,5,5,3,4,4,3,5,4,3,4,4,4,4,4,5,5,2,5,2,2,5,5,1,4,5,5,5,4,4,4,5,4,5,1,2,2,5,5,1,2,5,2,2,3,5,5,5,4,5,4,5,4,5,5,4,2,4,5,5,5,2,3,3,3,3,2,4,1,2,1,4,3,3,2,4,1,1,4,3,1,4,4,1,1,1,4,1,1,1,1,1,3,4,1,1,3,1,1,4,2,1,3,1,1,4,1,1,1,4,NA,NA,NA,NA,NA,1,1,3,1,1,1,1,1,1,1,3,2,1,1,1,1,3,1,3,3,1,2,NA,IGCSE,NA,B,NA,NA,NA,3,NA,NA,A Level Biology,NA,B,NA,NA,1,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,7,NA,stats
GX27L,5,3,5,4,3,3,5,4,2,4,4,4,4,5,5,5,1,3,5,4,2,5,5,3,3,5,5,4,5,4,5,4,1,5,3,5,5,2,5,3,2,5,4,4,3,4,5,5,5,5,5,5,4,2,1,1,1,3,2,3,2,2,2,3,4,3,5,5,5,5,5,5,4,2,1,1,2,2,1,4,1,2,3,3,4,4,4,2,1,2,4,4,4,1,4,4,3,4,4,1,4,3,1,2,1,4,4,3,1,1,1,1,4,3,1,4,2,3,4,4,1,4,2,1,NA,NA,NA,NA,NA,3,1,NA,NA,1,2,2,4,4,4,2,1,1,1,3,4,1,3,1,4,3,4,1,3,4,2,2,NA,NA,NA,4,NA,NA,NA,3,NA,NA,NA,NA,B,NA,NA,1,18,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,maths
22360,2,4,2,2,2,4,3,3,3,2,2,2,4,3,3,2,2,2,2,4,2,4,2,3,4,2,2,3,4,4,3,3,2,4,4,3,2,2,2,4,2,4,2,3,3,2,4,2,3,4,2,5,4,1,2,2,2,3,2,3,2,3,2,2,3,3,4,2,4,3,2,5,4,2,2,2,2,2,3,2,3,2,2,2,3,2,3,2,1,2,3,3,3,2,3,2,2,3,3,2,3,1,2,1,1,3,1,3,1,1,1,2,3,2,1,1,1,1,3,3,1,2,1,1,4,1,2,4,2,NA,NA,NA,NA,NA,1,1,1,4,3,1,1,1,3,2,3,1,3,1,1,3,3,1,1,1,1,3,NA,NA,A Level,B,A,NA,NA,3,NA,NA,A Level,A,B,NA,NA,1,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7,NA,stats
JN05A,4,4,4,4,3,3,4,5,1,5,3,3,4,4,5,4,1,4,5,4,4,5,5,4,3,4,4,3,3,3,5,5,1,5,3,5,4,4,5,3,3,5,5,3,5,4,5,4,5,5,4,5,5,1,3,4,3,3,1,3,4,3,3,4,5,5,5,4,4,5,4,5,5,4,3,3,3,1,4,3,4,5,4,3,4,4,4,3,2,2,4,3,4,4,3,2,4,2,4,2,4,4,4,3,3,4,4,4,3,2,2,3,3,3,4,3,2,3,2,3,2,3,3,4,NA,NA,NA,NA,NA,3,1,NA,NA,NA,3,1,3,3,3,3,1,1,3,3,1,2,3,1,1,1,2,3,3,4,2,2,NA,NA,NA,4,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,18,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,maths
AD49O,3,3,1,2,2,2,4,5,1,5,4,1,3,4,5,1,2,3,2,2,2,4,2,4,2,1,2,2,2,2,5,5,1,4,4,5,2,3,2,3,2,4,2,3,5,5,5,4,5,5,5,4,4,1,4,4,5,4,1,4,3,4,2,4,5,5,5,4,5,5,5,4,4,5,5,1,5,1,4,3,3,3,3,2,4,4,2,1,2,1,4,3,3,1,4,1,1,3,4,3,4,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,2,1,1,1,1,4,1,1,3,3,NA,NA,NA,NA,NA,2,3,1,1,1,1,1,1,1,2,3,1,3,1,1,1,3,2,1,1,1,2,NA,NA,NA,C,NA,NA,NA,4,NA,NA,NA,NA,NA,Not yet taken,NA,1,35,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,stats
BD 70 Y,3,5,2,3,3,5,4,5,4,5,1,3,5,4,5,2,1,5,4,5,4,3,4,3,5,2,3,2,5,3,4,5,1,5,3,4,2,3,4,4,3,3,4,2,1,1,4,2,2,3,3,4,2,1,1,1,1,1,1,3,3,3,1,1,5,3,5,4,5,5,5,5,5,2,1,1,4,1,2,3,3,2,1,2,4,4,1,1,1,2,4,4,3,1,4,1,1,4,4,1,4,2,1,1,1,3,3,1,1,1,2,2,2,3,1,4,3,1,4,4,1,3,1,1,NA,NA,NA,NA,NA,3,1,1,NA,1,2,2,4,4,1,2,2,1,4,1,2,1,4,4,1,1,1,1,1,2,1,2,NA,NA,NA,7,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,maths
FL67A,3,4,5,4,5,4,4,5,3,5,4,4,4,4,4,5,3,3,5,2,4,4,5,4,3,5,4,5,4,5,4,4,4,3,2,4,5,2,5,4,3,2,5,2,4,4,5,3,3,5,4,4,3,2,3,2,2,2,1,4,4,3,3,4,5,4,5,3,4,5,4,5,3,5,5,5,5,2,3,4,4,4,1,3,1,4,1,1,1,1,2,2,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,1,1,1,1,3,2,3,1,1,1,1,1,3,1,1,2,1,2,NA,NA,NA,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,20,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,stats
SF10R,3,2,1,2,1,1,1,3,2,2,2,3,2,1,4,1,2,3,2,1,1,2,1,3,2,3,1,2,2,3,4,4,1,3,2,2,2,3,2,2,1,1,2,2,2,2,4,1,3,3,2,5,3,1,1,2,1,2,1,1,1,3,1,3,2,3,5,4,4,1,2,3,3,2,2,2,3,1,2,3,2,2,3,4,3,2,2,1,1,1,2,1,2,2,3,1,1,2,2,1,2,2,1,2,3,2,3,2,1,1,3,3,3,2,2,4,1,2,3,2,1,2,2,1,NA,NA,NA,NA,NA,3,2,2,1,2,2,3,2,2,2,1,1,3,3,2,2,2,3,1,1,2,2,1,2,2,1,2,NA,6,NA,6,NA,NA,NA,1,6,NA,NA,6,NA,NA,NA,1,19,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,maths
PB05O,3,3,1,3,3,3,3,4,1,4,3,3,3,2,4,1,2,2,1,3,3,4,1,3,3,1,3,3,3,4,4,4,2,4,3,4,1,2,1,3,3,4,1,2,3,3,4,3,4,4,2,4,4,1,1,1,1,2,1,1,2,1,2,2,3,4,4,3,4,4,2,4,4,3,2,2,2,1,2,3,2,2,2,1,2,2,1,1,1,1,2,3,2,2,2,1,2,2,2,1,1,2,3,1,1,1,1,1,1,1,1,2,3,2,2,2,1,2,2,2,1,2,2,3,4,2,2,3,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,3,2,NA,NA,NA,5,NA,NA,NA,4,NA,NA,NA,NA,NA,52,NA,2,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,stats
HU28N,5,5,4,5,5,5,5,5,5,4,4,5,5,4,5,4,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,4,4,4,5,5,5,5,3,5,4,5,5,5,4,5,5,5,5,5,3,3,3,4,5,4,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,5,5,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,2,2,2,3,1,1,2,4,3,3,3,3,2,4,4,3,4,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,4,3,1,3,3,4,4,4,3,3,2,4,4,4,4,2,2,2,NA,NA,NA,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1,20,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,stats
qe45i,2,1,1,2,1,1,2,3,1,2,2,1,2,2,3,1,1,1,2,1,2,2,2,2,1,2,2,1,1,1,3,4,1,4,2,3,2,2,2,1,2,2,1,1,2,3,3,1,2,3,2,4,3,1,1,1,1,2,1,1,2,2,1,2,2,3,4,2,3,3,1,4,3,1,1,1,1,1,2,2,2,1,3,1,2,2,2,3,2,2,3,2,4,2,3,2,1,3,3,1,3,1,2,3,2,2,2,2,1,1,1,2,2,3,1,2,2,1,3,2,1,2,2,3,NA,NA,NA,NA,NA,3,1,3,3,NA,1,1,2,2,2,1,1,1,2,1,2,1,2,1,1,2,1,1,1,2,1,3,NA,NA,"As Level math, A level physics",a*,c,NA,NA,3,NA,NA,As module in math,NA,b or c???,NA,NA,2,22,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,maths
RQ77A,4,4,1,3,4,3,4,4,3,3,2,3,2,3,3,1,1,4,2,4,3,5,2,3,5,1,3,4,5,4,4,4,3,2,4,4,1,4,2,4,4,5,2,5,5,4,5,5,4,5,4,3,2,1,4,4,4,4,1,3,4,5,3,4,5,3,4,4,4,4,5,4,2,4,4,4,4,1,2,3,4,2,2,4,2,1,3,2,3,2,2,2,2,3,2,4,1,3,4,2,3,3,2,1,4,1,1,2,1,1,1,1,2,2,1,1,4,1,3,1,1,1,3,1,2,4,2,3,1,NA,NA,NA,NA,NA,2,3,1,1,1,1,1,1,1,1,4,2,1,3,1,1,1,1,1,3,2,3,NA,NA,6th form o Year 13 / 2 AL,NA,NA,NA,NA,3,NA,NA,A Level,NA,NA,NA,NA,1,27,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,stats
SP31S,4,2,4,5,3,3,5,5,5,5,5,5,3,3,5,4,5,5,3,5,5,3,4,3,2,3,4,3,3,3,4,4,2,3,4,5,3,4,3,3,5,3,3,3,5,5,5,4,4,4,5,5,5,1,1,1,1,2,1,2,5,4,3,2,3,4,4,3,4,5,5,4,5,4,3,4,3,4,3,4,3,3,1,3,4,2,1,1,3,2,3,4,3,2,3,1,1,4,4,1,4,3,2,1,3,3,1,1,1,3,2,2,3,3,2,2,1,1,3,3,1,3,2,2,NA,NA,NA,NA,NA,3,1,4,4,NA,3,3,4,1,1,1,2,3,3,3,3,1,3,2,1,1,4,1,4,3,1,2,NA,NA,NA,5,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,7,NA,maths
BA40A,5,1,3,3,3,1,5,5,1,5,1,1,5,1,5,2,1,1,1,1,2,3,1,2,1,3,1,1,1,1,3,4,1,5,2,5,4,1,5,1,2,3,5,2,5,4,5,5,5,5,1,5,4,1,1,1,1,1,1,1,1,1,1,5,3,1,5,5,5,5,2,5,4,1,1,1,1,1,1,1,1,1,4,4,2,3,1,2,1,1,4,3,4,4,3,2,1,3,4,2,1,2,1,1,3,1,2,1,1,1,1,1,3,4,1,2,2,1,1,3,1,1,1,1,NA,NA,NA,NA,NA,3,1,1,3,NA,1,3,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,NA,NA,NA,7,NA,NA,NA,2,NA,NA,NA,B,NA,NA,NA,1,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,maths
2591H,2,2,5,4,2,2,3,4,3,4,4,3,4,2,4,5,2,1,5,3,2,1,4,2,3,5,4,3,2,3,3,4,1,5,2,5,5,1,4,2,2,1,4,2,4,3,4,2,4,4,2,5,4,1,1,1,1,1,1,1,2,1,3,3,4,4,5,3,4,5,4,4,5,5,5,1,3,1,2,2,1,2,2,1,3,4,3,1,1,1,1,2,1,4,3,1,3,1,2,2,3,3,4,1,1,3,4,3,1,1,1,1,3,1,1,3,1,2,1,1,2,2,1,2,4,1,4,1,NA,NA,NA,NA,NA,NA,3,1,1,1,1,1,1,2,1,1,3,1,2,1,2,1,1,3,1,3,3,2,NA,NA,NA,6,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,stats
HJ27I,3,2,3,4,2,1,2,5,2,5,3,2,2,3,5,2,1,3,2,1,3,5,2,3,2,2,3,2,2,3,4,4,1,3,3,5,2,4,3,3,4,5,2,3,2,4,5,3,4,5,4,5,5,1,2,1,1,3,1,3,4,2,2,3,4,3,5,4,5,5,4,4,5,5,1,4,2,1,2,3,2,2,3,2,3,3,3,1,2,2,4,4,3,2,4,2,2,4,3,1,3,3,2,1,2,3,3,2,1,1,1,4,4,3,1,4,3,2,3,3,1,3,1,1,NA,NA,NA,NA,NA,3,1,3,2,1,1,2,2,2,1,1,1,1,1,2,3,1,1,2,1,1,3,1,2,1,2,2,NA,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,20,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Dyslexia and Dyspraxia,maths
NE01E,4,2,3,3,4,2,3,3,2,4,3,3,3,3,4,3,3,2,2,3,4,3,2,4,3,3,4,3,3,3,4,4,2,2,3,5,3,3,2,3,3,3,2,3,5,3,5,3,4,4,3,4,4,2,3,3,3,4,2,2,3,2,2,4,4,3,5,3,4,4,3,4,5,4,3,3,3,2,3,3,2,3,3,3,1,2,2,2,1,1,3,1,2,3,3,1,1,3,2,3,1,2,2,1,2,1,2,1,1,1,1,1,1,2,3,1,3,1,1,2,1,1,1,2,4,3,2,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,3,2,2,2,2,3,3,3,3,3,2,3,3,2,2,2,3,2,NA,NA,NA,C,NA,NA,NA,3,NA,NA,NA,NA,C,NA,NA,1,20,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,stats
ng31o,4,3,3,2,3,3,4,4,3,4,3,2,2,2,5,1,2,1,4,2,3,2,1,4,1,1,3,3,2,2,4,4,1,2,2,4,1,1,1,3,4,2,2,2,3,4,4,4,4,4,3,4,3,1,1,1,1,1,1,1,3,1,1,4,5,5,5,4,4,5,4,4,4,3,3,3,3,1,1,3,1,3,3,3,3,4,2,1,2,2,1,3,2,1,4,2,2,2,3,2,3,4,2,2,2,3,4,2,1,1,2,3,3,1,1,4,1,2,2,3,2,3,4,2,4,1,4,3,2,NA,NA,NA,NA,NA,2,2,3,4,4,1,1,1,3,3,2,1,4,1,2,3,3,1,3,4,3,2,NA,NA,NA,7,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,2,20,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,stats
DJ82E,2,3,2,2,2,3,2,4,3,4,2,2,4,2,4,2,3,1,5,3,2,5,3,2,3,2,2,3,2,3,4,5,2,3,3,4,2,1,5,3,2,4,2,2,5,4,4,3,3,3,2,5,5,1,2,2,2,2,2,2,2,2,2,2,4,2,5,3,3,4,2,4,5,3,2,2,2,2,2,2,2,2,2,2,3,4,3,3,1,1,3,4,4,2,3,1,1,3,4,1,3,2,1,2,2,2,4,3,2,1,1,1,4,4,1,3,1,1,3,4,1,3,2,1,NA,NA,NA,NA,NA,3,1,NA,1,1,2,3,3,4,3,3,1,2,3,4,4,2,3,2,1,3,4,1,4,3,1,2,NA,x,NA,C,NA,NA,NA,1,x,NA,NA,NA,NA,NA,NA,1,37,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,maths
qa99l,4,3,4,3,4,3,4,5,3,5,3,4,4,4,5,4,3,4,4,4,5,5,4,5,4,5,3,5,3,4,5,5,3,4,5,5,4,3,4,4,5,4,4,3,4,5,5,4,4,4,5,5,5,3,3,4,5,4,3,4,4,4,4,4,5,5,5,4,4,4,5,5,5,5,5,5,5,3,4,5,4,4,3,3,2,3,4,2,3,2,3,3,4,4,3,3,4,3,3,4,3,4,4,2,2,2,3,3,2,2,1,1,3,2,1,2,1,2,4,3,2,3,2,3,NA,NA,NA,NA,NA,3,4,3,2,3,4,3,3,2,2,2,3,4,3,3,4,4,2,3,3,4,4,4,3,4,4,2,NA,gcse,NA,4,NA,NA,NA,1,none,NA,NA,NA,NA,NA,NA,1,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,maths
NY67L,3,2,5,4,3,3,5,4,4,5,4,2,5,3,5,4,4,4,3,3,4,3,2,3,3,4,4,3,3,3,4,3,2,3,4,4,3,4,4,3,2,3,3,2,3,3,3,2,3,3,3,3,4,1,3,1,2,2,3,3,3,3,3,3,4,3,4,3,4,4,5,4,5,5,5,5,5,3,3,4,4,3,3,2,4,3,3,2,2,2,4,4,2,2,3,2,3,3,4,2,4,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,2,2,3,2,2,3,2,4,1,1,2,1,NA,NA,NA,NA,NA,3,3,3,3,2,2,2,2,2,3,2,2,2,3,3,2,3,2,3,2,4,2,NA,6 (B),NA,6,NA,NA,NA,2,NA,6,NA,7,NA,NA,NA,2,20,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,stats
